NOPD_Item,Type,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location
A0077725,100,HIT & RUN,1C,100,HIT & RUN,1C,3681456,532806,2025-01-01T20:48:50.823000,2025-01-01T21:16:35.763000,2025-01-01T21:25:46.303000,2025-01-01T22:29:04.340000,RTF,REPORT TO FOLLOW,N,8D03,Toulouse St & Burgundy St,70112,8,POINT (-90.06816345 29.95903519)
A0077825,103,DISTURBANCE (OTHER),1,35,SIMPLE BATTERY,2E,3697194,536061,2025-01-01T20:50:45.080000,2025-01-01T20:54:07.180000,2025-01-01T21:06:01.807000,2025-01-01T21:24:25.680000,NAT,Necessary Action Taken,N,5I01,052XX N Claiborne Av,70117,5,POINT (-90.01834963 29.96749658)
A0077925,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3682184,530808,2025-01-01T20:50:59.480000,,2025-01-01T20:50:59.480000,2025-01-01T21:24:39.997000,NAT,Necessary Action Taken,Y,8C02,002XX Decatur St,70130,8,POINT (-90.06593517 29.95351721)
A0078025,18,TRAFFIC INCIDENT,1J,NOPD,INCIDENT REQUESTED BY ANOTHER AGENCY,2A,3669613,529250,2025-01-01T20:55:12.663000,2025-01-01T20:56:10.103000,2025-01-01T21:01:18.850000,2025-01-01T22:11:01.053000,NAT,Necessary Action Taken,N,2Q02,042XX Blk Fontainebleau Dr,70125,2,POINT (-90.10567946 29.94960954)
A0078125,17M,MUNICIPAL ATTACHMENT,1H,17M,MUNICIPAL ATTACHMENT,1H,3667786,532049,2025-01-01T20:56:48.010000,,2025-01-01T20:56:48.010000,2025-01-01T23:15:19.553000,NAT,Necessary Action Taken,Y,2U03,030XX Broadway St,70125,2,POINT (-90.11135438 29.95736064)
A0078225,17M,MUNICIPAL ATTACHMENT,1H,17M,MUNICIPAL ATTACHMENT,1H,3667786,532049,2025-01-01T20:56:52.880000,,2025-01-01T20:56:52.880000,2025-01-01T23:08:30.797000,NAT,Necessary Action Taken,Y,2U03,030XX Broadway St,70125,2,POINT (-90.11135438 29.95736064)
A0078325,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3678389,524468,2025-01-01T20:57:01.263000,,2025-01-01T20:57:01.263000,2025-01-01T22:03:23.050000,NAT,Necessary Action Taken,Y,6G01,018XX St Charles Av,70130,6,POINT (-90.07813708 29.93620024)
A0078425,21,COMPLAINT OTHER,1J,35,SIMPLE BATTERY,1F,3692259,533544,2025-01-01T20:57:08.380000,,2025-01-01T21:26:12.440000,2025-01-01T22:34:31.943000,RTF,REPORT TO FOLLOW,N,5D01,006XX Lesseps St,70117,5,POINT (-90.03402183 29.96073051)
A0078525,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3675384,520034,2025-01-01T20:57:44.667000,,2025-01-01T20:57:44.667000,2025-01-01T22:03:50.753000,NAT,Necessary Action Taken,Y,6D02,032XX Magazine St,70115,6,POINT (-90.0877744 29.92409829)
A0078625,94,DISCHARGING FIREARM,2C,94,DISCHARGING FIREARM,2C,3660508,531545,2025-01-01T21:04:15.300000,2025-01-01T21:06:25.177000,2025-01-01T21:09:43.123000,2025-01-01T21:17:37.077000,GOA,GONE ON ARRIVAL,N,2K02,089XX Birch St,70118,2,POINT (-90.13435318 29.95618714)
A0078725,94,DISCHARGING FIREARM,2C,94,DISCHARGING FIREARM,2C,3660508,531545,2025-01-01T21:04:59.717000,,,2025-01-01T21:06:49.123000,DUP,DUPLICATE,N,2K02,089XX Birch St,70118,2,POINT (-90.13435318 29.95618714)
A0078825,43B,SEXUAL BATTERY,2D,42,AGGRAVATED RAPE,2D,37369000,3513814,2025-01-01T21:05:30.523000,2025-01-01T21:06:25.310000,2025-01-01T21:24:40.657000,2025-01-02T01:03:15.587000,RTF,REPORT TO FOLLOW,N,3Y03,027XX Blk Lavender St,70122,3,POINT (0 0)
A0078925,103,DISTURBANCE (OTHER),1C,21,COMPLAINT OTHER,1J,3683877,534190,2025-01-01T21:05:40.460000,,2025-01-01T21:05:40.460000,2025-01-01T21:13:22.723000,NAT,Necessary Action Taken,Y,8.00E+05,Barracks St & Royal St,70116,8,POINT (-90.06046904 29.96276676)
A0079025,24,MEDICAL,2D,35,SIMPLE BATTERY,1F,37369000,3513814,2025-01-01T21:07:26.880000,,2025-01-01T21:47:18.657000,2025-01-01T22:00:52.243000,NAT,Necessary Action Taken,N,1L01,004XX S Salcedo St,70119,1,POINT (0 0)
A0079125,21,COMPLAINT OTHER,1F,21,COMPLAINT OTHER,1F,3714786,565577,2025-01-01T21:08:04.287000,2025-01-01T21:22:17.597000,2025-01-01T21:24:30.300000,2025-01-02T05:29:41.910000,NAT,Necessary Action Taken,N,7I11,070XX Bullard Av,70128,7,POINT (-89.96167709 30.04808934)
A0079225,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3692117,537110,2025-01-01T21:08:33.463000,,2025-01-01T21:08:33.463000,2025-01-02T00:28:13.790000,NAT,Necessary Action Taken,Y,5D03,039XX N Claiborne Av,70117,5,POINT (-90.0343428 29.97054168)
A0079325,94F,FIREWORKS,2J,103,DISTURBANCE (OTHER),1C,3667964,549750,2025-01-01T21:10:20.197000,2025-01-01T21:11:24.473000,2025-01-01T21:24:31.827000,2025-01-01T21:39:45.630000,NAT,Necessary Action Taken,N,3F01,063XX Blk Louisville St,70124,3,POINT (-90.11019701 30.00602709)
A0079425,103,DISTURBANCE (OTHER),1,34,AGGRAVATED BATTERY,2C,3714786,565577,2025-01-01T21:12:46.607000,,,2025-01-01T21:14:03.700000,DUP,DUPLICATE,N,7I11,070XX Bullard Av,70128,7,POINT (-89.96167709 30.04808934)
A0079525,64J,CARJACKING,2C,64J,CARJACKING,2C,3714246,566399,2025-01-01T21:13:55.190000,,,2025-01-01T21:15:44.040000,DUP,DUPLICATE,N,7I11,072XX Blk Briarheath Dr,70128,7,POINT (-89.96335423 30.05036498)
A0079625,103,DISTURBANCE (OTHER),1C,35,SIMPLE BATTERY,2E,3671726,540069,2025-01-01T21:14:31.567000,2025-01-01T21:39:53.973000,2025-01-01T21:48:09.157000,2025-01-01T22:43:30.177000,NAT,Necessary Action Taken,N,3H01,041XX Toulouse St,70119,3,POINT (-90.09863998 29.97929718)
A0079725,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2D,3678807,529093,2025-01-01T21:14:45.843000,2025-01-01T21:15:58.800000,2025-01-01T21:26:34.383000,2025-01-01T21:30:37.710000,NAT,Necessary Action Taken,N,8J01,006XX Loyola Av,70113,8,POINT (-90.07665478 29.94890516)
A0079825,94,DISCHARGING FIREARM,2D,94,DISCHARGING FIREARM,2D,3686374,555373,2025-01-01T21:14:55.597000,,2025-01-01T21:14:55.597000,2025-01-01T22:36:09.753000,GOA,GONE ON ARRIVAL,Y,3R04,060XX Blk Franklin Av,70122,3,POINT (-90.05183661 30.02093442)
A0079925,34,AGGRAVATED BATTERY,2C,34,AGGRAVATED BATTERY,2C,3714786,565577,2025-01-01T21:14:57.040000,,,2025-01-01T21:16:23.213000,DUP,DUPLICATE,N,7I11,070XX Bullard Av,70128,7,POINT (-89.96167709 30.04808934)
A0080025,107,SUSPICIOUS PERSON,2C,107,SUSPICIOUS PERSON,2C,3714786,565577,2025-01-01T21:17:18.787000,,,2025-01-01T21:21:17.733000,DUP,DUPLICATE,N,7I11,070XX Bullard Av,70128,7,POINT (-89.96167709 30.04808934)
A0080125,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2D,3670353,530735,2025-01-01T21:20:16.667000,2025-01-01T21:21:01.567000,2025-01-01T21:27:25.573000,2025-01-01T21:32:48.793000,NAT,Necessary Action Taken,N,2V02,S Salcedo St & Eve St,70125,2,POINT (-90.10329299 29.95367336)
A0080225,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3668078,547314,2025-01-01T21:20:44.113000,,2025-01-01T21:20:44.113000,2025-01-01T21:45:46.377000,NAT,Necessary Action Taken,Y,3.00E+02,Louis Xiv St & Polk St,70124,3,POINT (-90.10991852 29.99932727)
A0080325,42,AGGRAVATED RAPE,2E,42,AGGRAVATED RAPE,2E,37369000,3513814,2025-01-01T21:23:16.393000,2025-01-01T21:24:39.613000,2025-01-01T21:26:13.733000,2025-01-01T21:40:42.720000,GOA,GONE ON ARRIVAL,N,1K01,030XX Tulane Av,70119,1,POINT (0 0)
A0080425,21,COMPLAINT OTHER,1,21,COMPLAINT OTHER,1J,3677740,538533,2025-01-01T21:26:19.527000,,,2025-01-01T21:41:19.467000,VOI,VOID,N,1N02,011XX N Broad St,70119,1,POINT (-90.0797004 29.97489446)
A0080525,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3682506,529309,2025-01-01T21:30:04.493000,,2025-01-01T21:30:04.493000,2025-01-01T21:30:30.427000,NAT,Necessary Action Taken,Y,8A03,X Canal St,70130,8,POINT (-90.06497 29.94938665)
A0080625,21,COMPLAINT OTHER,2,21,COMPLAINT OTHER,1J,3698138,536866,2025-01-01T21:31:34.630000,,2025-01-01T21:41:32.310000,2025-01-01T22:31:49.853000,GOA,GONE ON ARRIVAL,N,5I04,054XX N Prieur St,70117,5,POINT (-90.01533855 29.96967963)
A0080725,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3677165,521782,2025-01-01T21:31:47.670000,,2025-01-01T21:31:47.670000,2025-01-01T22:03:47.393000,NAT,Necessary Action Taken,Y,6D02,3rd St & Chestnut St,70130,6,POINT (-90.0820936 29.92885043)
A0080825,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3672437,535006,2025-01-01T21:31:49.607000,,2025-01-01T21:31:49.607000,2025-01-01T21:37:44.997000,NAT,Necessary Action Taken,Y,1L02,005XX S Rendon St,70119,1,POINT (-90.09656684 29.96535355)
A0080925,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3668417,547282,2025-01-01T21:33:37.010000,,2025-01-01T21:33:37.010000,2025-01-01T21:45:53.343000,NAT,Necessary Action Taken,Y,3.00E+02,Canal Blvd & Polk St,70124,3,POINT (-90.10884868 29.99922933)
A0081025,58,RETURN FOR ADDITIONAL INFO,1,58,RETURN FOR ADDITIONAL INFO,0,3692467,543532,2025-01-01T21:34:20.773000,2025-01-01T22:01:30.090000,2025-01-01T22:14:12.247000,2025-01-01T22:34:51.427000,GOA,GONE ON ARRIVAL,N,5Q02,030XX Morrice Duncan Dr,70126,5,POINT (-90.03300752 29.9881882)
A0081125,62A,"BURGLAR ALARM, SILENT",2C,62A,"BURGLAR ALARM, SILENT",2C,3673176,534963,2025-01-01T21:35:41.707000,,2025-01-01T21:39:48.097000,2025-01-01T21:45:25.707000,NAT,Necessary Action Taken,N,1L02,004XX S Salcedo St,70119,1,POINT (-90.0942351 29.96521551)
A0081225,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3715309,557581,2025-01-01T21:37:16.053000,,,2025-01-01T21:52:56.733000,NAT,Necessary Action Taken,N,7J03,049XX Chrysler St,70127,7,POINT (-89.96032715 30.02608582)
A0081325,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3670852,554543,2025-01-01T21:47:08.680000,,2025-01-01T21:47:08.680000,2025-01-01T21:59:10.737000,NAT,Necessary Action Taken,Y,3G02,Allen Toussaint Blvd & Argonne Blvd,70124,3,POINT (-90.10090814 30.01912229)
A0081425,24,MEDICAL,1,21,COMPLAINT OTHER,1F,37369000,3513814,2025-01-01T21:48:45.147000,,2025-01-01T22:07:54.197000,2025-01-01T22:51:53.250000,NAT,Necessary Action Taken,N,3C03,005XX Lake Marina Av,70124,3,POINT (0 0)
A0081525,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3683903,535848,2025-01-01T21:50:16.877000,2025-01-01T21:50:16.877000,2025-01-01T21:50:21.563000,2025-01-01T22:06:12.130000,NAT,Necessary Action Taken,N,8F02,N Rampart St & Pauger St,70116,8,POINT (-90.06032877 29.96732462)
A0081625,107,SUSPICIOUS PERSON,2C,107,SUSPICIOUS PERSON,2C,3665433,557834,2025-01-01T21:51:22.997000,,2025-01-01T21:51:22.997000,2025-01-01T21:55:48.073000,GOA,GONE ON ARRIVAL,Y,3C03,080XX Breakwater Dr,70124,3,POINT (-90.11792056 30.02832858)
A0081725,21,COMPLAINT OTHER,1J,107,SUSPICIOUS PERSON,2D,3679660,533907,2025-01-01T21:53:07.030000,2025-01-01T21:56:18.680000,2025-01-01T21:58:48.947000,2025-01-01T22:25:59.810000,NAT,Necessary Action Taken,N,1.00E+03,005XX N Claiborne Av,70112,1,POINT (-90.07379516 29.96211613)
A0081825,22B,BUSINESS CHECK,1K,22B,BUSINESS CHECK,1K,3670216,548980,2025-01-01T21:57:08.400000,,2025-01-01T21:57:08.400000,2025-01-01T21:58:59.567000,NAT,Necessary Action Taken,Y,3I04,009XX Harrison Av,70124,3,POINT (-90.10310803 30.00384315)
A0081925,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3665183,531604,2025-01-01T21:58:56.513000,,,2025-01-01T22:00:33.047000,VOI,VOID,N,2P01,024XX S Carrollton Av,70125,2,POINT (-90.11959038 29.95621342)
A0082025,21P,LOST PROPERTY,0G,67,THEFT,1G,3680520,537444,2025-01-01T22:00:28.543000,2025-01-01T23:24:45.543000,2025-01-02T01:23:21.650000,2025-01-02T03:17:00.573000,RTF,REPORT TO FOLLOW,N,1B01,014XX N Prieur St,70116,1,POINT (-90.07095671 29.97181491)
A0082125,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3670466,546432,2025-01-01T22:01:05.507000,,2025-01-01T22:01:05.507000,2025-01-01T22:30:21.713000,NAT,Necessary Action Taken,Y,3I04,General Haig St & Brooks St,70124,3,POINT (-90.10240426 29.99682965)
A0082225,103F,FIGHT,2D,34C,AGGRAVATED BATTERY BY CUTTING,2C,3674813,528141,2025-01-01T22:02:08.863000,2025-01-01T22:03:32.217000,2025-01-01T22:06:00.783000,2025-01-02T00:16:19.633000,RTF,REPORT TO FOLLOW,N,6L01,020XX S Claiborne Av,70125,6,POINT (-90.08930044 29.94640772)
A0082325,56,SIMPLE CRIMINAL DAMAGE,0,56,SIMPLE CRIMINAL DAMAGE,0,3697522,525538,2025-01-01T22:02:29.980000,2025-01-02T00:46:38.433000,2025-01-02T00:57:46.177000,2025-01-02T02:13:12.243000,GOA,GONE ON ARRIVAL,N,4K01,037XX General Meyer Av,70114,4,POINT (-90.01769525 29.93855292)
A0082425,94F,FIREWORKS,1,94,DISCHARGING FIREARM,2C,3674725,522254,2025-01-01T22:04:28.030000,2025-01-01T22:44:18.343000,2025-01-01T22:52:13.813000,2025-01-01T23:03:58.847000,GOA,GONE ON ARRIVAL,N,6Q05,031XX Carondelet St,70115,6,POINT (-90.08977882 29.93022275)
A0082525,63,PROWLER,2E,62R,RESIDENCE BURGLARY,1E,3672365,537558,2025-01-01T22:07:39.630000,2025-01-01T22:11:47.123000,2025-01-01T22:14:21.050000,2025-01-02T00:04:13.833000,NAT,Necessary Action Taken,N,1M03,037XX Canal St,70119,1,POINT (-90.09670687 29.9723726)
A0082625,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3714422,565493,2025-01-01T22:10:12.293000,,2025-01-02T00:11:47.253000,2025-01-02T03:34:23.217000,NAT,Necessary Action Taken,N,7I10,071XX Bullard Av,70128,7,POINT (-89.96283039 30.04786906)
A0082725,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3669650,539350,2025-01-01T22:10:54.143000,,2025-01-01T22:10:59.533000,2025-01-01T22:31:29.277000,NAT,Necessary Action Taken,N,3D02,045XX Canal St,70119,3,POINT (-90.10522196 29.97738199)
A0082825,98,DRIVING WHILE UNDER INFLUENCE,1F,98,DRIVING WHILE UNDER INFLUENCE,1F,3669613,529250,2025-01-01T22:11:22.763000,2025-01-01T22:11:22.763000,2025-01-01T22:12:42.157000,2025-01-02T00:01:09.127000,NAT,Necessary Action Taken,N,2Q02,042XX Blk Fontainebleau Dr,70125,2,POINT (-90.10567946 29.94960954)
A0082925,21,COMPLAINT OTHER,1J,79,VIOLATION OF PROTECTION ORDER,2D,3704339,563317,2025-01-01T22:12:22.083000,,,2025-01-02T06:15:05.340000,GOA,GONE ON ARRIVAL,N,7P01,087XX Dinkins St,70127,7,POINT (-89.99478049 30.0422147)
A0083025,103F,FIGHT,2C,103F,FIGHT,2C,3668503,533557,2025-01-01T22:12:26.867000,2025-01-01T22:13:30.400000,2025-01-01T22:17:17.093000,2025-01-01T22:19:35.590000,GOA,GONE ON ARRIVAL,N,2U04,077XX Edinburgh St,70125,2,POINT (-90.10903907 29.96148672)
A0083125,103,DISTURBANCE (OTHER),1,103,DISTURBANCE (OTHER),1C,3685537,541230,2025-01-01T22:13:17.340000,,,2025-01-02T00:12:42.440000,VOI,VOID,N,5L01,024XX N Rocheblave St,70117,5,POINT (-90.05497946 29.98207425)
A0083225,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3691741,556158,2025-01-01T22:13:34.700000,,2025-01-01T22:13:34.700000,2025-01-01T23:07:53.030000,NAT,Necessary Action Taken,Y,3V03,060XX France Rd,70126,3,POINT (-90.03484949 30.02292645)
A0083325,21,COMPLAINT OTHER,1J,66,EXTORTION (THREATS),2,3675853,538764,2025-01-01T22:14:50.170000,2025-01-01T22:26:22.360000,2025-01-01T22:30:21.253000,2025-01-01T22:55:37.027000,NAT,Necessary Action Taken,N,1N03,009XX N Lopez St,70119,1,POINT (-90.08565134 29.97558555)
A0083425,94F,FIREWORKS,2J,94,DISCHARGING FIREARM,2C,3719430,573047,2025-01-01T22:19:16.597000,2025-01-01T22:19:49.697000,,2025-01-01T22:20:06.277000,NAT,Necessary Action Taken,N,7K04,Curran Blvd & Shorewood Blvd,70128,7,POINT (-89.94671413 30.06847506)
A0083525,103M,MENTAL PATIENT,1,103M,MENTAL PATIENT,2C,37369000,3513814,2025-01-01T22:21:34.870000,2025-01-01T22:24:22.373000,2025-01-01T22:28:23.213000,2025-01-01T22:47:25.847000,GOA,GONE ON ARRIVAL,N,2V02,018XX S Lopez St,70125,2,POINT (0 0)
A0083625,MISC,MISCELLANEOUS COMPLAINT,1,107,SUSPICIOUS PERSON,2D,3682510,527965,2025-01-01T22:21:45.620000,2025-01-01T22:22:35.233000,2025-01-01T22:26:01.480000,2025-01-01T22:31:48.913000,NAT,Necessary Action Taken,N,8A02,007XX Convention Center Blvd,70130,8,POINT (-90.06500492 29.94569089)
A0083725,22A,AREA CHECK,1K,AREACK,AREA CHECK,0,3695197,523929,2025-01-01T22:21:47.153000,,2025-01-01T22:21:47.153000,2025-01-01T22:54:54.713000,NAT,Necessary Action Taken,Y,4I04,002XX Blk Wall Blvd,70114,4,POINT (-90.02509176 29.93420258)
A0083825,62A,"BURGLAR ALARM, SILENT",1,62A,"BURGLAR ALARM, SILENT",2C,3668307,531716,2025-01-01T22:23:09.883000,2025-01-01T22:24:31.280000,2025-01-01T22:29:08.283000,2025-01-01T23:30:43.017000,NAT,Necessary Action Taken,N,2U03,070XX Colapissa St,70125,2,POINT (-90.10972037 29.95642952)
A0083925,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3692265,551759,2025-01-01T22:23:16.923000,,2025-01-01T22:23:16.923000,2025-01-02T00:08:43.910000,NAT,Necessary Action Taken,Y,3U03,047XX Congress Dr,70126,3,POINT (-90.03335271 30.01081626)
A0084025,35D,SIMPLE BATTERY DOMESTIC,2,35D,SIMPLE BATTERY DOMESTIC,2D,3689157,534525,2025-01-01T22:27:21.713000,2025-01-01T22:35:00.927000,2025-01-01T22:41:13.140000,2025-01-01T23:05:18.513000,GOA,GONE ON ARRIVAL,N,5C04,007XX Louisa St,70117,5,POINT (-90.04378282 29.96352514)
A0084125,56D,CRIMINAL DAMAGE DOMESTIC,2C,35D,SIMPLE BATTERY DOMESTIC,2C,3681656,539927,2025-01-01T22:30:54.077000,2025-01-01T22:37:17.573000,2025-01-01T22:39:55.223000,2025-01-02T00:07:43.923000,RTF,REPORT TO FOLLOW,N,5K04,021XX Blk A P Tureaud Av,70119,5,POINT (-90.06728415 29.97860759)
A0084225,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3672981,536868,2025-01-01T22:32:00.650000,,2025-01-01T22:32:00.650000,2025-01-01T22:46:37.493000,NAT,Necessary Action Taken,Y,1L03,034XX Blk Canal St,70119,1,POINT (-90.09478768 29.9704569)
A0084325,62A,"BURGLAR ALARM, SILENT",2C,62A,"BURGLAR ALARM, SILENT",2C,3677039,538696,2025-01-01T22:40:09.363000,2025-01-01T22:41:38.270000,2025-01-01T22:46:53.083000,2025-01-01T23:06:40.353000,NAT,Necessary Action Taken,N,1N02,028XX Ursulines Av,70119,1,POINT (-90.08190595 29.97536431)
A0084425,103D,DOMESTIC DISTURBANCE,2C,NOPD,INCIDENT REQUESTED BY ANOTHER AGENCY,2A,3698561,535367,2025-01-01T22:42:28.110000,2025-01-01T23:06:50.297000,2025-01-01T23:07:20.597000,2025-01-02T01:12:22.457000,RTF,REPORT TO FOLLOW,N,5.00E+03,056XX N Claiborne Av,70117,5,POINT (-90.01405567 29.96554597)
A0084525,56,SIMPLE CRIMINAL DAMAGE,1F,103D,DOMESTIC DISTURBANCE,1A,3707348,555783,2025-01-01T22:43:24.477000,,2025-01-02T01:32:38.740000,2025-01-02T03:57:25.177000,RTF,REPORT TO FOLLOW,N,7H02,047XX Lancelot Dr,70127,7,POINT (-89.98555118 30.02140102)
A0084625,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3707959,520849,2025-01-01T22:43:38.660000,,2025-01-01T22:43:38.660000,2025-01-01T22:54:24.283000,NAT,Necessary Action Taken,Y,4.00E+04,Patterson Dr & Sullen Pl,70131,4,POINT (-89.98491861 29.92532596)
A0084725,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3681524,532296,2025-01-01T22:44:36.767000,,2025-01-01T22:44:36.767000,2025-01-02T04:14:25.300000,NAT,Necessary Action Taken,Y,8D03,Dauphine St & St Louis St,None,8,POINT (-90.06796687 29.95763001)
A0084825,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3678662,550251,2025-01-01T22:46:46.260000,,2025-01-01T22:46:46.260000,2025-01-02T00:44:15.613000,NAT,Necessary Action Taken,Y,3M04,Mirabeau Av & Perlita St,70122,3,POINT (-90.07638048 30.00708629)
A0084925,94F,FIREWORKS,1,103,DISTURBANCE (OTHER),2D,3669224,538764,2025-01-01T22:47:42.297000,2025-01-01T22:49:47.867000,2025-01-01T23:02:18.870000,2025-01-01T23:23:01.273000,NAT,Necessary Action Taken,N,3D02,S Murat St & Palmyra St,70119,3,POINT (-90.10658749 29.9757819)
A0085025,107,SUSPICIOUS PERSON,2C,52E,EXPLOSION,2C,3679892,529688,2025-01-01T22:48:32.887000,2025-01-01T22:49:15.080000,2025-01-01T22:51:26.293000,2025-01-01T23:03:32.060000,GOA,GONE ON ARRIVAL,N,8I01,009XX Poydras St,70112,8,POINT (-90.07320833 29.95050749)
A0085125,103,DISTURBANCE (OTHER),2,66,EXTORTION (THREATS),2F,3694631,523360,2025-01-01T22:53:01.653000,2025-01-01T22:54:28.430000,2025-01-01T22:59:43.457000,2025-01-02T00:22:46.900000,RTF,REPORT TO FOLLOW,N,4I02,019XX Elizardi Blvd,70114,4,POINT (-90.02690004 29.9326537)
A0085225,103,DISTURBANCE (OTHER),1,34,AGGRAVATED BATTERY,2C,3684047,541455,2025-01-01T22:58:49.100000,2025-01-01T23:40:04.780000,2025-01-01T23:47:05.040000,2025-01-01T23:59:02.970000,GOA,GONE ON ARRIVAL,N,5K01,021XX N Dorgenois St,70119,5,POINT (-90.05967648 29.98273668)
A0085325,35,SIMPLE BATTERY,1,35,SIMPLE BATTERY,1F,3697364,534487,2025-01-01T23:01:23.233000,2025-01-02T02:04:00.913000,2025-01-02T02:13:44.120000,2025-01-02T02:41:36.607000,GOA,GONE ON ARRIVAL,N,5.00E+02,012XX Andry St,70117,5,POINT (-90.0178689 29.96316362)
A0085425,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3676112,540959,2025-01-01T23:02:00.060000,,2025-01-01T23:02:00.060000,2025-01-02T02:33:47.197000,NAT,Necessary Action Taken,Y,1C04,Fortin St & Mystery St,70119,1,POINT (-90.08475752 29.98161354)
A0085525,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3714786,565577,2025-01-01T23:05:46.370000,,2025-01-01T23:05:46.370000,2025-01-02T05:29:31.143000,NAT,Necessary Action Taken,Y,7I11,070XX Bullard Av,70128,7,POINT (-89.96167709 30.04808934)
A0085625,58,RETURN FOR ADDITIONAL INFO,1I,58,RETURN FOR ADDITIONAL INFO,1I,3714786,565577,2025-01-01T23:06:02.637000,,2025-01-01T23:06:02.637000,2025-01-02T05:29:16.367000,NAT,Necessary Action Taken,Y,7I11,070XX Bullard Av,70128,7,POINT (-89.96167709 30.04808934)
A0085725,94F,FIREWORKS,1,94F,FIREWORKS,1,3700245,523820,2025-01-01T23:07:30.180000,,,2025-01-01T23:07:43.663000,NAT,Necessary Action Taken,N,4D03,Beck St & Comet St,70131,4,POINT (-90.00916096 29.93374277)
A0085825,67F,THEFT BY FRAUD,1D,67F,THEFT BY FRAUD,1D,3681240,531395,2025-01-01T23:08:15.573000,,,2025-01-02T03:16:50.490000,RTF,REPORT TO FOLLOW,N,8D04,002XX Bourbon St,70112,8,POINT (-90.06889342 29.95516229)
A0085925,21,COMPLAINT OTHER,1J,64A,HOLD UP ALARM,2D,3664305,521126,2025-01-01T23:13:19.917000,2025-01-01T23:14:23.450000,2025-01-01T23:18:01.960000,2025-01-01T23:35:17.047000,NAT,Necessary Action Taken,N,2.00E+02,012XX Henry Clay Av,70118,2,POINT (-90.1227118 29.9274264)
A0086025,22A,AREA CHECK,1K,22A,AREA CHECK,1K,3665229,549625,2025-01-01T23:13:22.457000,,2025-01-01T23:13:22.457000,2025-01-01T23:34:04.413000,NAT,Necessary Action Taken,Y,3B03,W Harrison Av & Fleur De Lis Dr,70124,3,POINT (-90.11884212 30.00576297)
A0086225,18,TRAFFIC INCIDENT,1F,18,TRAFFIC INCIDENT,1F,3740157,593440,2025-01-01T23:16:49.337000,,,2025-01-01T23:57:13.740000,NAT,Necessary Action Taken,N,7L08,I-10 E After Michoud Onramp,70129,7,POINT (-89.88037655 30.12384063)
A0086125,21,COMPLAINT OTHER,1J,21,COMPLAINT OTHER,1J,3674825,522311,2025-01-01T23:16:50.070000,,2025-01-01T23:16:50.070000,2025-01-01T23:35:50.960000,NAT,Necessary Action Taken,Y,6Q05,030XX Carondelet St,70115,6,POINT (-90.08946262 29.93037763)
A0086325,17T,TRAFFIC ATTACHMENT,1H,17F,FUGITIVE ATTACHMENT,1I,3673405,533454,2025-01-01T23:22:33.677000,,2025-01-01T23:22:33.677000,2025-01-01T23:30:24.347000,NAT,Necessary Action Taken,Y,1K01,007XX S White St,70119,1,POINT (-90.09356385 29.9610569)
A0086425,103,DISTURBANCE (OTHER),1C,103,DISTURBANCE (OTHER),1C,3700245,523820,2025-01-01T23:23:41.730000,,2025-01-01T23:23:41.730000,2025-01-02T00:30:50.760000,NAT,Necessary Action Taken,Y,4D03,Comet St & Beck St,70131,4,POINT (-90.00916096 29.93374277)
